skill,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Finding y-intercept from Linear Equation,0.040761206,-0.003189618,0.16189829,0.07552223,-0.0762928,0.122388154,0.115923904,0.053695858,-0.1341201,0.22126794,-0.1545298,0.0011085526,-0.012894247,-0.09868951,0.21462423,0.2720314,0.10255485,-0.09511153,-0.1199652,0.14966121,0.20943178,0.041838724,0.08521127,0.08974229,0.024090014,-0.10882331,-0.04401903,-0.018285153,-0.026439356,0.04565111,-0.26394665,-0.017408503,-0.05071953,0.17322533,-0.32700342,0.0051165326,-0.031010797,-0.27783328,-0.009555326,-0.07273481,0.031210674,-0.013678914,0.10601517,0.38860527,-0.08556409,-0.062254313,-0.278391,0.06334875,-0.038668346,-0.15189317
Fraction Of,0.041411594,-0.1039825,0.022064008,0.02552015,0.22494827,-0.009331123,-0.11085358,0.16141753,-0.11941178,-0.04337451,-0.15855631,-0.018243609,0.09147821,0.22600833,-0.08720995,-0.16239785,-0.118786246,0.00088492583,-0.048970073,-0.28699514,-0.42619455,0.18095984,0.17388932,-0.06181778,-0.019868411,-0.06044957,0.11832553,-0.09716887,0.3308328,-0.1986931,0.11451575,-0.03855075,-0.043925878,0.13419893,0.04008969,0.12730837,-0.047114793,0.024246532,0.026757035,0.02912494,-0.25450227,0.15506846,-0.13355082,0.04927359,-0.16620809,-0.046547942,0.13172893,0.12766893,0.065125115,0.07089779
Graph Shape,0.10869606,-0.12356149,0.18054138,0.024752242,0.17155221,-0.014335148,0.003585079,0.1017808,0.10401294,0.20040953,0.33981484,0.17051187,-0.07695655,-0.018177506,-0.18616736,0.24922642,-0.16239788,0.04857362,0.054107938,-0.15142514,0.021105321,0.046064354,-0.13620147,-0.0237962,0.053794198,-0.17917632,0.0695055,-0.044047303,0.07318047,-0.1340242,0.06838317,-0.0049195834,0.008622947,-0.0015223743,-0.11149715,0.040890947,-0.019240707,0.36237994,-0.13142914,-0.07843958,-0.07231357,0.020159472,-0.16813156,-0.07422649,-0.27857444,0.05666209,-0.21195984,-0.3268003,-0.1155614,-0.021927306
Greatest Common Factor,0.12386687,-0.058578722,-0.16760492,-0.12320048,0.14196406,0.24399847,-0.23227125,0.06709678,-0.0472254,-0.24413958,0.008611682,-0.041444037,-0.057006504,0.20698783,0.20784006,-0.16903415,-0.042576592,-0.007209722,-0.14607824,0.11473681,-0.10290898,-0.024286289,0.13220783,0.022981549,-0.18430339,-0.06457953,0.1117753,-0.19624166,-0.013775416,0.04724504,0.19156016,0.32367787,-0.13483033,0.13622122,-0.15275769,-0.2243461,0.017242845,0.057804864,0.027426995,-0.16492084,-0.16329834,0.032711517,0.021104237,-0.006867726,-0.14730519,0.2920466,0.019807246,-0.041985895,-0.17569356,-0.097512364
Histogram as Table or Graph,-0.15970573,0.37413,0.02199907,0.12615867,0.08109691,0.035183497,-0.011078661,0.3655086,-0.048933648,0.17964149,0.24174087,-0.16026163,0.14481927,0.08443374,0.14874914,0.17580684,0.094399765,-0.16193384,0.21661751,0.0057862555,-0.084836595,0.018282656,-0.14271161,-0.013369362,0.06763379,-0.05297455,0.26986462,0.1450213,0.14117329,-0.097867265,-0.16891173,0.109028146,0.024838846,-0.0943705,0.045059666,-0.09585878,0.16266438,0.008069143,0.22570263,0.09703125,-0.017924514,0.064943895,0.121592365,-0.12727539,-0.081386544,0.02259091,0.070076734,-0.11612992,0.13854057,-0.08637039
Interior Angles Figures with More than 3 Sides,-0.047605287,-0.08254195,0.04455814,-0.06953509,-0.12996963,-0.044813935,-0.060368907,-0.11509827,-0.03309115,-0.2854608,-0.088045664,0.13356757,0.17983098,-0.053796165,0.1715204,-0.07225041,0.018302632,-0.043122254,0.14559394,-0.08849591,-0.15511878,0.036438845,-0.0067338315,-0.03564401,-0.23724195,-0.121078484,0.2561766,0.33441386,-0.1346917,0.13582103,-0.18906628,-0.1495142,0.3108651,0.09402813,-0.028473806,0.2938436,-0.10898066,0.018914033,0.2311011,0.03660495,-0.16293563,0.069945365,0.062221743,-0.04856108,0.002470693,-0.11944771,-0.03271352,-0.17657885,-0.11097231,0.1145151
Interior Angles Triangle,0.031554844,0.035376683,0.1650885,-0.23140241,-0.15978983,0.049804162,-0.1420373,0.09935076,-0.0080323825,0.073844105,-0.1711704,0.019845067,0.09606937,0.20281233,0.034661885,-0.11896209,0.08947322,-0.116558805,0.27825755,-0.13370013,-0.21132198,-0.039018575,0.09848538,0.056307003,-0.14458577,0.14453635,0.0012354258,0.16117728,0.02424509,-0.17683285,-0.06475375,-0.13330197,0.20045866,0.218061,0.2311146,0.09731701,-0.15018003,0.12109699,0.13648543,0.030297916,0.080003075,-0.106161796,0.07838084,5.5257748e-05,-0.09396757,-0.18667983,-0.21487194,-0.2396444,-0.27978072,0.06061228
Interpreting Coordinate Graphs ,-0.15387608,-0.38813108,0.11477806,-0.23773813,0.180304,0.059783313,0.00068069145,-0.14786899,-0.05580424,-0.11006366,0.14895305,-0.06016908,0.28410563,-0.014537287,-0.06861669,-0.06288015,-0.10204375,-0.06930528,-0.3202422,-0.026114387,-0.14410579,-0.06419861,0.03257052,0.03443319,0.033835396,0.25201496,0.074459784,-0.2549174,0.057550367,0.113834575,-0.13990493,-0.038368445,-0.016362851,0.20467545,-0.009229824,-0.08190049,-0.036891244,-0.1816893,-0.06346813,-0.039849464,0.1889434,0.08148356,0.15453799,-0.24648994,0.034972608,-0.05596209,0.010960067,-0.01575921,-0.1683242,0.018602071
Inverse Relations,-0.2149546,-0.17553185,0.069446556,0.17986399,0.24675673,-0.2434059,0.2526995,-0.059841104,0.13199693,-0.13354674,0.010563415,0.25109664,0.045064677,-0.04889621,0.0010507609,0.1691132,-0.10595975,-0.16355073,-0.041668575,0.01875958,-0.004344607,-0.13162857,0.017270656,-0.12535079,0.08864307,0.20322534,-0.06523815,-0.062471855,-0.17887548,-0.09442664,-0.10304577,-0.21084341,0.09534167,0.04040104,0.051961184,-0.26714185,0.14145018,-0.046310373,-0.12061788,0.21950583,-0.01610239,-0.0021842213,0.18046111,-0.10411437,-0.14008956,0.19291168,0.0012861891,-0.24537987,0.08939762,-0.041047662
Least Common Multiple,0.16758007,-0.085701965,-0.26681915,-0.033949785,-0.12506217,0.019647293,-0.14150457,0.2677085,0.12986709,-0.08003669,0.18150498,-0.4073886,0.04523519,0.103517264,-0.043227114,-0.20202407,0.17910738,0.01057747,-0.19876935,0.034668185,-0.06689817,-0.0028881612,0.012636414,-0.15314558,-0.23743851,0.11392669,-0.17839961,-0.07492058,-0.1851204,0.16041201,0.017801069,0.09608757,-0.16197942,0.0525579,-0.054930363,-0.07039158,0.11413979,0.071965694,0.078897014,0.17322354,-0.024790246,0.056912016,0.11473856,0.2229554,0.04786449,-0.03646592,0.2149105,0.07465945,-0.0998986,0.0777076
Line Plot,0.0035785127,-0.025813602,0.08555376,0.015892385,0.1521928,-0.02468251,-0.017854443,-0.13908967,0.16280358,-0.05970312,0.0052050515,0.0431698,-0.0029302372,0.23309614,-0.1480746,0.049042683,-0.15316916,0.18354245,0.047320835,0.06299239,-0.3823595,0.34543458,-0.0008681838,0.07723298,0.15898494,-0.050887365,0.015857298,-0.028619232,0.022615585,-0.19897035,-0.2170311,0.13045037,0.03197829,-0.24782856,0.06359537,-0.124860235,0.12163904,0.058911372,-0.026948817,0.00029395218,0.096065864,-0.23487256,-0.21074545,-0.12215932,-0.23319288,-0.114971474,0.1556717,-0.018585658,0.22694144,-0.03461163
Making a Table from an Equation,-0.019339085,-0.063013546,0.22555766,0.017316716,-0.15460455,-0.031168135,0.08762761,-0.02312798,-0.27684245,-0.020330945,0.011411225,-0.014201213,0.08429039,0.15201932,-0.16996856,0.05972675,0.3240896,-0.045708995,-0.09252416,-0.10729522,0.0755475,0.13137226,-0.03384682,-0.121453606,0.0018592214,-0.33004558,0.046771914,0.053994507,0.06870183,-0.21875562,0.04872283,0.23531544,-0.29525483,-0.11507764,-0.13430957,-0.26461676,-0.20355093,-0.12602547,0.077225015,-0.016405176,-0.06135181,0.091771886,0.16876587,0.19809923,0.045489375,-0.071758665,-0.18126537,-0.050456546,-0.01980275,-0.077226646
Mean,-0.14952822,0.110488445,0.019114174,-0.1400551,-0.10849051,-0.23957098,0.049139243,0.12979703,0.014185811,-0.062088307,0.19032378,-0.15496185,-0.19381294,-0.09036685,-0.17625307,0.09359787,-0.059712596,-0.08000831,0.23382571,0.16652134,0.0050573032,0.21116333,0.07831202,0.12515537,-0.08949868,0.286284,0.015398698,0.08941999,0.111813135,0.29833153,-0.09645471,-0.08261849,-0.09313462,0.07002988,-0.013618479,0.08221737,0.1710132,0.23943439,0.21019545,0.12746193,-0.04653664,-0.013274171,-0.08997826,-0.18679361,0.011884232,0.031514205,-0.26168126,0.20730487,-0.051008437,-0.06720171
Median,-0.09559624,0.1686516,0.06047175,-0.30049855,-0.2253455,-0.22255157,0.08031079,0.0792359,-0.035509165,0.053067308,0.20573807,-0.04593284,-0.22409125,0.017831855,-0.023567216,0.022973567,0.080634505,-0.17047447,0.3101896,0.09775112,0.004008478,0.19215563,0.11345501,0.05236429,0.07002141,0.16410367,-0.0001301243,0.17098427,-0.08743566,0.19291948,-0.12305246,-0.058037836,0.022967901,-0.013930502,-0.015117961,0.046754017,0.14209877,0.34003028,0.056801666,-0.07402598,-0.042069614,-0.18160482,0.04288389,-0.116172254,0.079235874,-0.016114287,-0.16963093,0.29290354,0.04727813,0.1260086
Mode,-0.016031174,-0.07658817,0.14073789,-0.107292354,0.07548725,-0.31103,0.157305,0.22067417,-0.15898752,-0.063374676,0.14801891,0.019495789,-0.10144382,0.32527298,0.113871634,0.056212023,0.021229735,-0.1800887,0.05034146,0.047517307,0.04694767,0.17770152,0.100869656,0.018715048,0.16999176,-0.051988337,-0.10704985,0.1790757,0.007822737,0.12283559,0.08791156,0.053015828,-0.050683934,-0.07387335,-0.20141791,-0.34720138,0.15711597,0.2545325,0.18211436,-0.016373917,-0.10561188,-0.050647967,-0.18262392,-0.08442361,0.16670991,0.10473058,0.051461075,0.08945051,0.0714455,-0.13897638
Multiplication Fractions,-0.0011078853,-0.07362093,-0.095481776,-0.01796522,-0.1910219,-0.07460936,0.1496206,0.09001522,0.217321,0.08728555,0.1380364,0.044390902,0.04692589,0.03526038,-0.07484712,-0.14855763,0.08363388,-0.070946865,-0.25899357,0.10188026,-0.13666971,-0.1694931,-0.043004707,-0.11747906,0.09456624,0.1266385,-0.13786371,0.04309671,0.3472138,-0.2650843,0.21485384,-0.31720662,0.15455486,-0.07520284,0.15340419,0.054098777,0.117652476,-0.13457339,0.17785934,0.11782534,-0.100782074,0.13031712,-0.076564774,0.07732668,-0.1944853,-0.069895186,0.059810564,0.003006843,0.20190735,0.10047333
Multiplication Whole Numbers,-0.13532192,0.068641245,0.058285113,-0.108078375,0.041226696,0.04772482,-0.22780998,0.24758005,-0.15689589,0.25162995,0.1750928,-0.21522582,-0.08080021,-0.103231005,-0.127566,-0.15765475,-0.16464987,0.041744433,0.016734976,-0.25628832,-0.04646936,0.08947495,-0.1366431,-0.07688508,0.17593396,-0.068503596,0.14287671,-0.22531609,0.13866423,0.021511124,-0.28303346,0.034931872,0.057330564,0.04606227,-0.08124304,0.06754963,0.05426192,-0.16093643,0.099551894,0.1844163,0.19953066,0.05018493,-0.04537964,0.00018326771,-0.31361383,0.09867816,0.15414059,0.121299006,0.054858714,0.028129064
Multiplication and Division Integers,-0.0027355647,0.002481037,-0.089375,-0.071355715,-0.014568125,0.0242895,0.053470824,0.024456354,0.07942464,0.2613379,-0.0311328,-0.08157588,-0.13706385,-0.032686934,-0.1051527,-0.1642228,0.1541182,-0.043548714,-0.0036689423,-0.14217691,0.07736786,-0.20573443,-0.064146735,0.01907459,-0.10419417,-0.019553967,-0.3502817,-0.06789272,-0.10835294,-0.067162156,0.120041445,-0.11478824,0.2956853,0.11473033,-0.18421263,0.0334394,0.02615058,-0.075378686,-0.092256725,0.114252836,-0.1522018,0.22236603,-0.0657151,-0.38257685,0.051596545,-0.31158584,-0.060206685,0.12266114,0.13024469,-0.19807096
Multiplication and Division Positive Decimals,-0.006346528,-0.0683864,-0.085493945,0.13003294,0.107931376,0.14143041,-0.023288442,0.06462901,-0.12105579,0.23741738,0.2102095,-0.0739357,-0.09302717,0.057184767,-0.2954239,-0.36529672,0.07086321,0.23607522,-0.099516675,0.22590819,0.14247443,0.0392705,-0.02612864,-0.0055525964,0.04525834,0.34155527,-0.17457902,-0.1152675,-0.02568166,0.037048947,-0.04319481,-0.060094558,0.08636894,-0.02179071,0.23609921,0.07970476,0.048099898,0.027614774,0.1348574,0.31820434,-0.06432122,-0.10239835,-0.058293752,-0.044552512,0.0036384729,-0.021747505,0.16569889,0.10357485,0.04202512,0.1189974
Multiplying non Monomial Polynomials,0.05477717,0.1750473,0.07901459,-0.15835984,-0.10441448,0.13269392,-0.13812973,0.09139746,-0.12076903,0.14822465,0.07686881,0.19070913,-0.090069756,-0.005538268,-0.017094499,-0.13449119,0.03601687,-0.30107668,-0.13955455,0.2113527,0.11417753,0.08393577,0.0011068337,-0.019019222,-0.11635728,0.17736137,0.18327118,-0.056402985,-0.21104802,-0.16677025,0.07666252,-0.024684174,0.041288808,-0.07084878,0.034225196,-0.13775225,-0.0761377,-0.1564335,-0.023569401,-0.057759404,0.057455428,0.03827197,-0.101058885,0.04843802,0.24615829,0.3875193,-0.3122454,-0.1123882,0.049281895,-0.18686049
Nets of 3D Figures,-0.13482489,0.15371604,0.01815361,0.17307323,0.03326518,-0.12959853,-0.16050039,-0.07042536,-0.19354229,-0.059522383,-0.3178195,0.055110026,0.060070205,0.056898654,-0.09174636,0.24873392,-0.16347066,-0.06328272,0.095408455,0.20268828,0.04222344,0.03480836,0.09219106,-0.09241543,-0.08831777,-0.13864166,0.1806239,-0.18748327,-0.014677758,-0.14889348,-0.12376391,0.14937754,-0.047554396,-0.19859286,0.13767241,-0.015719116,0.28547752,-0.084756956,-0.022692263,-0.19468519,0.13732721,-0.20617798,-0.042191923,0.12327751,-0.07978851,0.09223872,0.27169558,-0.050180957,0.06414304,0.1991927
Number Line,-0.3053634,0.023657719,-0.07079601,0.08524257,0.29482254,-0.20923163,0.011508687,-0.052935697,-0.09908486,-0.15738969,0.033235446,0.07254077,0.07294326,0.08227084,-0.061847456,0.01365904,-0.19678818,0.33636078,0.017881868,0.08658514,-0.16181798,0.030945504,-0.02130751,0.021391032,-2.9626457e-05,0.15544456,-0.19514394,-0.25525466,-0.113175824,0.08974873,-0.15630972,0.054345444,0.19592041,-0.0020305319,-0.042035952,-0.23834741,0.114012286,0.14458086,-0.06807241,-0.0906323,-0.119407885,-0.2619809,0.068271354,0.026992217,-0.16870983,0.19802865,0.12802704,0.054509055,0.052136138,-0.13447987
"Order of Operations +,-,/,* () positive reals",0.19620863,-0.23199768,-0.23850524,-0.0071350457,0.049557365,0.097988315,-0.03969474,0.1608921,-0.18480168,0.08811409,0.07497245,-0.031146316,0.021190273,-0.19968435,-0.1607621,-0.15548354,0.14665005,0.05395468,-0.102881946,0.113379315,-0.11670644,-0.013801729,-0.008141124,0.21448438,-0.09655983,0.030001014,-0.20982507,-0.038036518,0.08513753,0.13696119,0.2568038,0.11855742,0.17072111,-0.1866784,0.0300392,0.065405056,0.16991332,0.14602806,-0.035718225,0.09632854,0.22150338,-0.03290931,-0.033253215,-0.17464057,0.17053515,-0.20862326,-0.031982653,0.09101914,0.30431506,-0.12935227
Order of Operations All,0.29361898,-0.072088376,-0.2825514,0.053916335,0.073134765,0.026323317,0.21410757,-0.074178524,-0.15755239,0.04574129,-0.032694414,0.021645637,0.01621372,-0.09306798,-0.321877,-0.07042903,0.063990414,-0.055770718,0.05648711,0.029393721,0.13901703,0.01908357,-0.07853463,0.12874074,0.014816218,-0.042663068,-0.1822171,0.14647037,-0.04899227,0.13530858,0.3792456,0.2049663,0.15936407,-0.1347811,-0.17814754,0.19857703,-0.022449138,0.01177698,-0.052984215,-0.027063172,0.24141973,0.047423176,-0.12227737,-0.061395194,0.14789161,-0.24871951,0.06390908,0.017856397,0.12042944,0.06911961
Ordering Fractions,-0.014933451,-0.14047211,-0.13929811,-0.044753052,0.048060827,-0.20070845,-0.20764552,-0.10437845,-0.034276992,0.17756368,0.05365547,-0.08262468,0.15144494,0.068439744,0.19824736,-0.19153881,0.04161922,0.41512755,-0.33177876,-0.09620049,-0.13495526,-0.08827928,-0.0080612125,-0.1710227,-0.2239461,0.08091649,-0.1820209,0.101964526,0.29926005,-0.053968146,0.012200817,0.13120867,-0.04941274,0.11595163,0.078140154,0.12175404,0.019087039,0.114866495,0.09945699,-0.087463535,-0.21691486,0.005347134,-0.03536256,0.10312869,0.0029791787,-0.0150726065,0.097057104,-0.10011672,-0.10211807,-0.015732225
Ordering Integers,-0.054285448,-0.010613584,-0.14446695,0.0044401996,0.18995848,-0.037849557,-0.0045281122,0.07166958,0.027347062,0.07601738,0.03453644,-0.06876898,-0.12528364,0.1038367,-0.14184205,0.100054644,0.034126777,0.078209445,-0.08236458,0.09622308,-0.0440285,-0.1806864,0.2947601,0.034000926,-0.16769294,0.016977917,-0.3262866,0.004979555,0.27437752,-0.20224895,-0.24377865,0.003102908,0.110722765,-0.046212375,-0.058868907,-0.009777846,-0.1206033,0.062483534,-0.07328359,0.15628837,-0.17249426,-0.18334848,0.059609015,-0.3791155,0.060402025,-0.18127714,0.098121464,0.14187138,0.24661063,-0.06253634
Ordering Positive Decimals,-0.045279723,-0.06137228,-0.3223687,-0.029150993,0.012430699,-0.20559043,-0.14631602,0.027718058,-0.17106524,0.3131113,0.22294554,-0.0672231,-0.28978503,0.11735888,0.0103968475,-0.13456465,0.05042201,0.28275952,-0.26328814,0.07909743,-0.04257629,-0.081608966,-0.29312518,0.07129904,-0.037149135,0.0246297,-0.04465889,-0.06374407,0.04652019,0.057090305,-0.09305072,-0.04571845,-0.04870421,-0.19670159,0.06847446,0.10240135,0.09453174,-0.09916432,0.1270211,0.18557476,-0.009676406,-0.20254947,0.06161069,0.04576297,0.13935292,-0.07111574,0.062424432,-0.08771215,0.15424529,0.11448447
Ordering Real Numbers,0.32070562,-0.08513926,-0.25339782,0.06758035,0.22967473,0.046201635,0.12760441,0.09029228,0.1052926,0.013902775,0.10909796,-0.059220172,-0.1411815,0.0932559,0.18478918,-0.25913534,0.21259718,-0.012413546,0.32009146,0.10580695,-0.049007155,-0.11643935,0.046854705,-0.11518747,-0.018231092,0.2209207,-0.13934375,-0.22512121,0.21330029,0.09760635,-0.067105934,0.03399412,-0.018875033,-0.014435612,-0.023752213,0.06397859,-0.123589344,0.1054026,-0.05366866,0.08515436,-0.07853442,-0.04232551,0.1531742,0.010780003,-0.18171903,0.24782667,0.013433375,-0.024737112,0.17007117,0.13193479
Parallel and Perpendicular Lines,0.13781922,0.2088196,0.16707599,0.08739209,0.0043897987,0.0042978167,-0.14671105,-0.11740809,-0.09437764,-0.11148775,-0.1540883,0.2199778,0.15541369,0.015459036,0.062252913,0.11035102,0.022105638,0.16270706,0.0045159226,-0.04280158,-0.10219489,0.009012002,0.06584641,0.059613124,0.08746794,-0.11890814,0.20151287,-0.041986216,-0.0036771817,0.3647424,-0.35079798,-0.14161016,0.15849724,0.17264384,-0.24402723,0.07296348,0.05540265,-0.09103617,-0.026738025,0.09052613,0.019637575,0.032365877,0.055870004,-0.20690927,-0.33511025,0.13072708,0.0047829724,-0.04582685,-0.14541535,-0.07031262
"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",0.15604101,0.27570677,0.021685123,0.16615896,0.03400288,0.093116224,-0.18389572,-0.10741798,-0.17744263,0.09347838,-0.15876397,0.07021004,-0.023970317,0.2905648,0.10023504,-0.2139645,0.1497458,-0.17773972,-0.17006028,-0.05694056,0.2774238,0.089672916,-0.149994,0.108025365,-0.25094154,0.08306142,0.10227351,0.033042092,-0.13733172,0.16624522,0.097119704,0.02602229,0.15211491,-0.014973436,0.06596182,-0.15253669,-0.11569364,-0.068327874,0.03391503,-0.17824478,-0.090405144,-0.15828751,-0.17219514,-0.06614058,0.07528555,0.15847585,-0.23242168,-0.011002583,-0.05312786,-0.06963011
Pattern Finding ,-0.069497295,0.09992652,0.11382482,0.36188555,0.06910675,-0.024577187,0.07624134,0.056084365,-0.054881696,0.041801743,0.080479376,0.18487255,0.035217393,0.032592315,-0.23961483,-0.054407448,-0.13154532,-0.024779288,0.17942576,-0.0571705,-0.05197627,-0.06320865,-0.021296158,0.16043928,0.13229597,-0.12010673,0.01502115,0.05876411,-0.049725123,-0.0327507,-0.18504724,-0.16119955,-0.40828142,0.15021001,-0.18433988,0.15640385,-0.08377659,0.15117498,-0.2640333,-0.071609005,0.07022375,-0.18601938,0.11604931,-0.084982924,0.05440413,0.117765345,-0.22978641,-0.07761947,0.20594637,-0.04979343
Percent Discount,0.08984543,0.24111515,0.039376613,0.22761029,0.027218904,-0.10600727,0.13363692,0.09254338,-0.114027,-0.19834425,-0.024487937,0.17808813,0.1906907,-0.28845122,-0.07022301,-0.012427938,0.14821965,-0.22143988,-0.03653094,0.014596769,0.0047408594,-0.025004596,0.18725121,0.0029358207,-0.094225556,0.31062323,0.027495535,-0.079365805,0.26915774,0.025792977,0.007859043,0.10997031,-0.042622276,-0.2773792,-0.19246522,0.06426219,0.12435905,-0.090596646,0.27296883,-0.054991692,-0.052298594,0.043565437,0.049735762,-0.02286136,0.097732276,0.13834986,-0.056375057,-0.20833567,-0.0020422323,-0.150729
Percent Increase or Decrease,-0.057505853,-0.15535119,0.24181359,-0.034277532,0.07244961,0.16153479,0.2378146,-0.19771002,0.17416961,-0.00010978762,0.26037946,0.118005395,0.07392064,-0.022494733,-0.10709619,0.35055667,-0.05314187,-0.12086088,0.19469547,0.100514114,-0.051926292,-0.017961103,-0.13480648,0.050030593,-0.23539045,-0.036701117,-0.02926688,-0.07815735,-0.014734364,0.10197295,0.041479893,0.20546484,-0.26402903,-0.0056956913,0.09527889,-0.06916094,0.1041969,-0.20695981,0.11662967,-0.053265672,-0.068224296,0.13135675,-0.22822873,-0.064285904,-0.15532753,0.23739038,0.0019816898,-0.0066464017,-0.06724215,0.095979236
Percent Of,0.022236362,-0.1298454,0.14105959,0.035411496,0.109502986,0.023657918,0.10584632,-0.18261509,-0.009961717,0.15115139,0.026083894,-0.0214555,-0.13923532,0.12695082,-0.11599447,0.35266677,-0.11640795,-0.22665794,0.016888116,-0.31048834,-0.24874203,0.09689746,-0.06642784,0.33200723,-0.057684604,0.07984873,0.106057666,-0.0659144,-0.09513018,0.03729877,0.21177019,0.092965804,-0.079742596,-0.013155514,0.052843887,0.11954356,0.029779714,-0.05804751,-0.14923379,0.055120125,-0.22940356,0.04010007,-0.08484785,0.076604195,0.03200245,0.06734253,-0.03850754,0.20979212,-0.027892439,0.31291592
Perimeter of a Polygon,-0.28908357,-0.08131464,0.102957055,-0.009166286,-0.08297369,-0.143325,-0.22064196,0.060289506,-0.07520623,-0.16736925,-0.06443678,-0.03089188,0.022377815,0.12155284,0.05611491,0.017939124,-0.1499967,0.10628013,0.10252744,-0.035048902,-0.2245727,-0.112706415,-0.0820578,0.043398343,-0.1771291,-0.28497294,0.018392975,0.15029694,0.030402675,-0.067321226,-0.067831956,-0.17115065,-0.1309264,0.11745247,0.03158059,0.21617275,-0.08294887,0.0023437361,-0.12279067,-0.06123615,0.16132976,0.2811865,-0.21572398,-0.12611204,0.3283554,0.050931763,0.05328513,0.1820983,-0.1920898,0.12040755
Picking Equation and Inequality from Choices,-0.0036897943,0.10809265,0.074870564,0.13113812,0.24066898,-0.001384367,0.2793097,0.25090113,0.0173387,-0.10825774,0.112265304,0.07808687,0.083654076,-0.0071000257,-0.055713877,0.021083478,-0.24579284,0.05705803,0.029256644,0.09488101,-0.24278979,-0.024634527,-0.024081863,0.21572368,0.16629425,-0.036914513,-0.01567737,-0.24388544,0.15679306,0.2299635,-0.08920621,0.037846252,0.34344146,0.14169312,-0.1644475,-0.2195206,0.08839192,0.16570556,0.02414079,0.121639654,-0.021760594,0.041668806,0.026909886,-0.05849126,-0.03275758,0.08244708,0.09778661,-0.06508236,-0.05298365,-0.2734076
Picking Expressions From Choices,0.04901487,-0.13062125,0.06522624,0.24114622,0.08225116,-0.04093996,-0.0085985,-0.31736827,-0.122377574,-0.07171138,0.042810917,-0.115826145,0.1123224,0.047536492,-0.053717744,0.17462249,-0.047163866,0.077400886,0.1514487,0.16599613,-0.27569482,0.26729515,0.12078712,0.060983695,-0.017815152,0.12513644,0.10909843,-0.042025063,0.032550238,-0.216973,-0.047619335,0.0573234,0.15899813,-0.091548584,-0.049920734,-0.19420454,-0.19809332,-0.030729534,-0.094474964,0.01514219,0.16687417,-0.08611411,-0.29884467,-0.12741002,0.13252895,-0.26722217,0.22222613,-0.11673231,0.032446023,-0.020403579
Point Plotting,-0.04017179,-0.17675406,0.23820937,0.0077696787,0.036710847,-0.22430289,-0.22647707,-0.09876284,-0.20461242,-0.1502851,0.0010293723,-0.0032368698,0.13470306,0.07966979,-0.1085498,0.24064168,0.09706556,0.03935626,-0.12820297,0.08973634,-0.026900558,0.10612733,-0.15475404,-0.21750873,-0.049975194,-0.049432326,0.18929845,0.061497312,-0.18200314,0.17810133,-0.20950338,-0.045116413,0.16975217,-0.11166913,-0.0011998685,-0.03398482,-0.33853298,-0.050978642,-0.16030547,0.20435137,0.007793614,-0.061388157,0.14451157,0.0021850355,-0.11670889,0.20610106,0.0008918853,-0.008864775,0.21361873,-0.10640585
Polynomial Factors,0.14829288,0.23342058,0.02238207,-0.017966192,-0.21211109,0.22128034,-0.13952225,0.039803676,-0.02942692,0.029947272,0.27213067,0.25856262,-0.09466266,-0.036790766,0.0990653,-0.05655402,-0.15003107,-0.1986485,-0.117648765,-0.044950034,0.0061398367,0.14954115,0.16817412,0.022910044,-0.17120397,0.017221576,0.23147598,-0.04436373,0.09929077,-0.026740685,0.014131909,0.27815557,0.1301434,-0.06777911,-0.22538054,-0.020480487,0.05368843,-0.22455548,0.08122309,-0.16044141,0.013156359,-0.0024083008,-0.072049454,-0.054483674,-0.07361092,0.32019815,-0.040198166,-0.048990097,-0.10848577,-0.2211133
Prime Factor,0.17449497,-0.0028271282,-0.24972512,-0.04172841,-0.050712258,0.20723583,-0.057208456,0.093494564,-0.030378768,-0.02420207,0.055568974,0.076211676,-0.15423933,0.2186257,0.09963454,-0.021535149,0.11084545,-0.052244533,-0.1541664,0.0530108,-0.072835766,0.05974614,0.027356008,-0.35154974,-0.020698817,-0.14815651,-0.26049036,-0.39695525,0.0124600185,0.11781681,0.23451684,0.103466354,-0.087222904,-0.0049927193,0.17877784,-0.16837882,0.14456259,0.16392255,0.13746783,0.09350288,-0.06384861,-0.14143836,0.11194299,-0.12967989,-0.16394958,0.027164044,0.15870999,0.031154402,-0.048379216,-0.016497372
Prime Number,-0.013163196,-0.088162005,-0.2040063,-0.0918545,-0.03996442,0.037660867,-0.09905647,0.1364703,0.1532203,-0.067260616,0.19680488,-0.2700062,-0.054538064,-0.00075342256,0.046406057,0.051370595,-0.14704007,0.15987167,-0.023445453,0.13144079,-0.098192945,-0.123119146,-0.032907166,0.19119005,-0.22299452,-0.09876267,-0.2735,-0.116888516,-0.100502536,0.04918777,0.2281342,-0.021707302,-0.16799624,0.23199628,-0.006392254,-0.08043187,0.11319533,0.034999,0.14995432,0.17137736,-0.10620331,-0.23467366,0.22998904,0.19378257,0.13682212,0.047106735,0.24278635,-0.17731993,0.009545477,-0.007247064
