skill,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Edit Algebraic a in A problem,-0.080239736,-0.08932803,0.009043124,-0.07321496,0.008703316,-0.016894465,-0.015897881,-0.13266899,0.05227724,-0.04631739,-0.2930054,-0.014684279,-0.046216883,-0.07565481,0.0271715,0.2164768,-0.070846625,-0.059096113,-0.09792082,-0.13630794,0.0044733603,-0.016132027,-0.12430585,-0.23378819,0.12692417,0.30337563,0.005159732,0.042878594,0.06536002,-0.0034695116,-0.14331096,0.1815635,-0.08291874,-0.18496789,0.13625553,-0.14362538,-0.24555476,-0.013700833,-0.0386129,-0.3500061,0.038388006,-0.077468686,0.044384122,-0.21484007,-0.072436266,-0.2693236,0.22107448,0.23405406,0.19570076,0.02346519
Edit Algebraic a in G problem,-0.074715346,-0.07813355,0.012981313,-0.068098806,0.009769177,-0.020936364,0.004036567,-0.14471757,0.024511896,-0.02437099,-0.28635347,-0.009502977,-0.040321887,-0.06974603,0.040640716,0.20683181,-0.055288285,-0.06950129,-0.11491885,-0.12969893,0.01927724,-0.0148146385,-0.103563644,-0.22645773,0.13570207,0.31668162,-0.008336093,0.041028127,0.068894684,-0.0076160342,-0.119746566,0.18242618,-0.09128039,-0.15932056,0.14305091,-0.1395085,-0.24840781,0.0025796716,-0.045323275,-0.3678678,0.03764905,-0.07554586,0.038075425,-0.21818683,-0.07554186,-0.27117926,0.23972842,0.23427527,0.18077663,0.03493946
Edit Algebraic a in N problem,-0.115043506,-0.03604894,-0.008481023,-0.08289745,-0.083598934,-0.043038048,0.057507712,-0.19271374,0.033810604,-0.08760101,-0.25872794,-0.023054048,-0.073990315,-0.06460268,0.0029874018,0.19623798,-0.18380602,-0.01976956,-0.06286359,-0.10724112,0.013041568,0.019592997,0.03637463,-0.13496347,0.08229082,0.27399394,-0.03409332,0.03215203,0.18937871,0.017703837,-0.19018517,0.13666809,-0.09073389,-0.17998074,0.07806104,-0.22147217,-0.28309134,0.010786968,-0.032627106,-0.3541201,0.030445907,-0.072613135,0.032204892,-0.23920834,-0.12014619,-0.1845346,0.20553778,0.26287353,0.17556323,-0.048832793
Edit Algebraic a in V problem,-0.09230908,-0.07849722,-0.011721641,-0.072833724,-0.0011235286,-0.0078599155,-0.013813678,-0.14003998,0.040637027,-0.041230284,-0.30266815,-0.010991498,-0.020071736,-0.08616818,0.019545566,0.21135543,-0.06067484,-0.03631889,-0.10458285,-0.12645477,0.0116222445,-0.0115317805,-0.08737028,-0.21751839,0.13744558,0.2883005,0.010255847,0.044477236,0.060071405,0.006285735,-0.14123014,0.17055967,-0.116497084,-0.16912003,0.13405533,-0.15835041,-0.25990754,-0.004266815,-0.05626185,-0.355074,0.041253347,-0.061393235,0.046590462,-0.21690932,-0.0827484,-0.27487713,0.22254872,0.2539583,0.18181273,0.043830484
Edit Algebraic h in A problem,-0.08118697,-0.06707123,-0.031599432,-0.079196945,-0.017909942,-0.013464359,0.10488074,-0.19605792,0.039945025,-0.075357914,-0.25943726,-0.018748576,-0.037341624,-0.060312912,0.062466238,0.233431,-0.1460985,-0.037803397,-0.018156907,-0.10670778,-0.004432223,0.00054582185,0.08320574,-0.17299503,0.03606647,0.25824288,-0.037100993,0.0868356,0.13872318,0.021181649,-0.11203737,0.15113907,-0.17140538,-0.18581459,0.079707,-0.26597008,-0.26476118,-0.0009271462,-0.03053382,-0.3638522,0.0048300335,-0.03254518,0.032230105,-0.1614284,-0.042495172,-0.20426269,0.2729546,0.27326733,0.15600984,0.01836302
Edit Algebraic h in G problem,-0.08569759,-0.04465879,-0.03234802,-0.08524617,-0.03102413,-0.017748041,0.10218432,-0.20815226,0.04838667,-0.08135228,-0.25444263,-0.0123437205,-0.016433695,-0.076067634,0.05819303,0.22925113,-0.15253791,-0.018001964,-0.028125936,-0.05995731,0.048751026,-0.0020089915,0.090773344,-0.14698228,0.045854077,0.25932744,-0.040665355,0.067015536,0.18290319,0.022846121,-0.107253626,0.17465761,-0.1393434,-0.17247121,0.10839563,-0.24791999,-0.2916126,0.008843337,-0.007909153,-0.37267005,0.022569276,-0.03499593,0.046647996,-0.16138811,-0.095566034,-0.22735326,0.2427579,0.25339893,0.13925262,-0.0038629188
Edit Algebraic h in N problem,-0.108380795,-0.044697907,-0.005565466,-0.09196037,-0.10344364,-0.025632694,0.074800774,-0.19808951,0.036091387,-0.13108121,-0.26973817,-0.021380814,-0.10613735,-0.008419463,-0.009247297,0.20325589,-0.21938816,0.0020239723,-0.010159431,-0.0751419,-0.0014903292,0.03816781,0.09925289,-0.081632055,0.067238845,0.25618833,-0.03199884,0.0421253,0.24147809,0.01646185,-0.17538029,0.10464212,-0.07405956,-0.16686739,0.0725476,-0.225915,-0.30500022,-0.027552152,-0.024206305,-0.32913333,0.040084913,-0.086066306,0.039220523,-0.18437518,-0.112769306,-0.18942638,0.21919946,0.273575,0.13828182,-0.067455806
Edit Algebraic h in V problem,-0.06592955,-0.050916985,-0.019395165,-0.028851911,-0.026848376,-0.036798794,0.091806106,-0.18954748,0.017564623,-0.15642676,-0.25149193,-0.07601586,-0.03279056,-0.07127528,0.021136042,0.21907708,-0.16916186,-0.011783675,-0.010549219,-0.0860599,0.030176131,0.0048397854,0.0939578,-0.11651466,0.057497527,0.27754945,-0.06952659,0.049496662,0.19326317,0.039727528,-0.113184184,0.15173818,-0.17646702,-0.16591577,0.11521583,-0.2786368,-0.2651151,-0.048240963,-0.063959025,-0.33456558,-0.0113073485,-0.021659838,0.07386871,-0.17633694,-0.056624327,-0.22527121,0.22402716,0.27115506,0.14694726,0.019831387
Edit Algebraic k in A problem,-0.04649691,-0.124086134,0.043784373,0.009316563,-0.056285515,-0.12978517,-0.13927682,-0.18556838,-0.046203367,-0.080562286,-0.012754036,-0.26213044,-0.14144525,-0.13034095,-0.06572397,-0.009884377,-0.14820716,-0.04841429,-0.13866587,-0.15635316,0.09049269,-0.014864056,-0.14849651,-0.13027707,0.122655556,0.19618185,-0.16273907,0.110561274,0.22116812,0.18932237,-0.044554424,0.1917693,-0.17351064,0.056465205,0.100622974,-0.24927896,-0.1562677,0.036324568,0.09381265,-0.18928757,0.011470695,0.12700438,-0.058750097,-0.21571276,-0.24144462,-0.17652974,0.13422365,0.04038028,0.32401872,-0.015342716
Edit Algebraic k in G problem,-0.089895666,-0.17056586,0.04725033,0.03260322,-0.011810671,-0.1094723,-0.13897857,-0.12495634,-0.008110644,-0.036460258,-0.06415152,-0.22936824,-0.09528469,-0.1715506,-0.0528777,0.03839308,-0.102938555,-0.083051406,-0.16938525,-0.13114446,0.10874306,-0.014844848,-0.20793234,-0.22037655,0.07943291,0.21503256,-0.15051098,0.0834357,0.13225423,0.14980744,-0.077762306,0.21705867,-0.17174809,-0.0068917354,0.06859017,-0.2436416,-0.13290523,0.06537041,0.10328107,-0.21825396,0.016643556,0.07070204,-0.064129,-0.24112533,-0.21643601,-0.1901497,0.13960734,0.08305741,0.34390905,0.0067628725
Edit Algebraic k in N problem,-0.09830713,-0.036556993,0.015164029,-0.03584338,-0.14509413,-0.051191866,0.054347616,-0.19398658,0.012132869,-0.089179985,-0.2787059,0.0035718807,-0.05679417,-0.032459047,0.032462478,0.21535794,-0.17018731,-0.04256929,-0.059379056,-0.07260662,0.029679233,-0.00042569183,0.03468262,-0.16611607,0.043930896,0.2719416,-0.0064113964,0.0702237,0.18906516,0.03238249,-0.1614918,0.15563978,-0.078030445,-0.16975941,0.06575752,-0.21755749,-0.28922117,0.018888611,-0.01014942,-0.3382013,0.025023637,-0.109338604,0.030803729,-0.20668629,-0.11571333,-0.17510174,0.2110554,0.3082336,0.15091506,-0.029031493
Edit Algebraic k in V problem,-0.07930837,-0.14644091,0.02026381,-0.015178568,-0.024992853,-0.09767805,-0.058017176,-0.15525849,-0.017665038,-0.03525643,-0.12479416,-0.18471634,-0.07782784,-0.120653905,-0.03929535,0.08725777,-0.09345365,-0.084101394,-0.14655443,-0.16845581,0.08843183,-0.029822292,-0.2089489,-0.23099177,0.11965554,0.2719982,-0.11444353,0.06818966,0.12718362,0.11071139,-0.09269369,0.19858804,-0.1639149,-0.06901537,0.09095534,-0.2522654,-0.18154585,0.0325471,0.04826452,-0.28106108,0.01874711,0.08066548,-0.045811355,-0.22393762,-0.15010773,-0.20514494,0.1579493,0.12553811,0.34012488,0.008260524
Edit Algebraic refl-v in A problem,-0.087788306,-0.0935757,0.008222865,-0.0758238,0.017894583,0.0054983306,-0.03688078,-0.13180794,0.050650496,-0.034742508,-0.28625435,-0.03252022,-0.044080082,-0.08615221,0.033257116,0.22417396,-0.06746642,-0.06717439,-0.10918643,-0.14502643,0.004288836,-0.0032584195,-0.102467366,-0.21152715,0.12755884,0.29668987,0.005817613,0.053058226,0.057501707,-0.0010077319,-0.13782181,0.18493284,-0.11145409,-0.17963195,0.13814196,-0.15571879,-0.24979919,-0.003775233,-0.03055293,-0.35401362,0.024418639,-0.07351519,0.046393923,-0.22270527,-0.07850959,-0.26286903,0.22591673,0.22477347,0.19561446,0.025794774
Edit Algebraic refl-v in G problem,-0.069329664,-0.09233318,0.009958123,-0.07491151,0.011395515,-0.02108681,-0.007166977,-0.15319574,0.03236225,-0.03915356,-0.2865932,-0.0041262535,-0.040844455,-0.07011526,0.03460733,0.20196794,-0.058085527,-0.06765915,-0.11919635,-0.112332106,0.02597248,-0.015032552,-0.09954715,-0.21651064,0.15209126,0.30444065,-0.007722156,0.036806468,0.085904665,0.0081466455,-0.11775139,0.18982835,-0.079317704,-0.16407174,0.15194164,-0.12574996,-0.26486805,-0.0063358145,-0.049565688,-0.36411566,0.045628473,-0.079938464,0.055575904,-0.21952435,-0.0774349,-0.27251002,0.23109168,0.23784032,0.17053027,0.010529283
Edit Algebraic refl-v in N problem,-0.07742578,0.00036942703,-0.0038520196,-0.1315759,-0.10433746,-0.032581225,0.036534116,-0.16081913,0.06360642,-0.11411052,-0.26406676,-0.02288785,-0.08593867,-0.057064347,0.032612264,0.15847184,-0.20274334,-0.0005038387,-0.058640536,-0.096409746,-0.0006406697,0.06995916,0.086611256,-0.09240233,0.05977969,0.26033524,-0.03878474,0.02851201,0.2535905,0.030499745,-0.18669207,0.11778074,-0.09187694,-0.1491562,0.08555603,-0.2175531,-0.29881763,-0.013427911,-0.019083662,-0.36032867,0.06641488,-0.077359766,0.041376766,-0.2121966,-0.12433218,-0.21188809,0.20280562,0.25389087,0.14186515,-0.052642014
Edit Algebraic refl-v in V problem,-0.076770805,-0.05917054,-0.020245926,-0.0994443,-0.005214306,-0.0006387143,0.01975425,-0.15028845,0.021311129,-0.06790082,-0.29402092,-0.015522915,-0.03975887,-0.06902112,0.032402538,0.21288414,-0.08147455,-0.044328697,-0.0870379,-0.11777473,0.015868789,5.578674e-05,-0.066229366,-0.20329885,0.12426141,0.30311036,0.010292016,0.03215687,0.089626774,0.012016031,-0.13966711,0.16316006,-0.12077426,-0.16964877,0.13664709,-0.14408976,-0.2635528,0.0026079905,-0.062664844,-0.36510882,0.03896647,-0.06605237,0.045737993,-0.21775776,-0.08495094,-0.2775317,0.23661122,0.25334245,0.15340556,0.03493717
Eliminate Parens,-0.088135324,-0.20656955,0.11158833,-0.06798622,-0.047114443,-0.20298626,0.054979768,0.24983416,0.0011605452,0.13985665,0.060033713,0.02482782,0.23508763,-0.14159647,-0.16895235,0.16884293,-0.035728574,-0.022212071,0.0195799,0.16354975,-0.27817097,0.00663379,-0.27265587,0.13968164,0.08983368,0.3275141,-0.06728566,-0.2151165,0.14060298,-0.054028794,-0.10395724,-0.12453565,0.019529006,-0.041166782,0.0080067795,0.019646846,0.3486783,0.12734735,0.06302291,0.03992543,0.1272756,0.084846385,-0.0072986726,-0.009651037,0.10464717,0.092771485,0.0071128127,0.20526017,-0.11472353,0.08844317
Enter Calculated value of rate,-0.06659367,0.123228855,-0.093419,-0.22239955,-0.13438283,-0.0036920747,0.0020840631,0.09066348,-0.03470542,0.099392,-0.021545572,-0.21753764,-0.06971231,-0.093102984,0.14258961,-0.03990214,-0.03734055,0.1555875,0.046421356,-0.28523874,-0.044426527,-0.13545269,0.037754133,0.022221064,-0.06246986,0.040781796,0.06752973,-0.2093396,-0.27420467,0.1760728,0.045337357,-0.011133055,0.034587022,0.042771988,0.020709159,-0.063114315,0.21957147,-0.16378799,0.052301753,0.112989664,0.077295415,-0.15964448,-0.25943878,0.43741873,0.12349336,0.0830252,0.25812975,-0.11780388,-0.09195962,0.09329668
Enter Calculated value of ratio,-0.11023042,0.19462878,-0.1356738,-0.03519331,0.08855937,-0.0021143176,0.028959878,0.05084786,-0.05090914,0.082343936,-0.05839287,-0.21856357,-0.068303965,-0.19535299,0.34728792,-0.016268315,0.034678634,-0.07178383,0.057046767,-0.34537184,0.0030865532,0.01785366,-0.1006312,0.038835123,0.051388018,0.0670647,-0.06655768,-0.07247613,-0.09357453,0.08722859,0.036045805,-0.10488613,-0.18705484,0.095283814,0.036570486,-0.02011467,0.28497797,0.051914062,0.13952377,0.04593585,0.061128244,-0.0051034507,-0.27915546,0.40342715,0.22090067,0.10979512,0.13675074,-0.0812372,-0.15834299,-0.03863577
Enter compound probability,0.15099418,0.08643843,0.13544501,-0.19593462,-0.06686953,0.003211526,0.18386228,0.27970386,-0.1563127,0.090757556,-0.1101536,0.058459222,0.17105918,-0.35004434,-0.2185859,-0.010763437,-0.2180226,-0.004403147,0.1749089,0.08399657,-0.07576856,-0.039065983,0.05611202,0.0014917225,-0.19849092,0.14829732,-0.017374804,-0.13789801,-0.15558256,-0.11255856,0.016648313,0.11334691,-0.02788557,-0.14585896,-0.17801991,0.016575381,-0.1028159,-0.013217287,-0.08880738,-0.09524611,-0.24223039,-0.26759553,0.073165424,0.00030972122,-0.053340074,-0.15707466,0.2532685,-0.10250382,-0.047578674,0.021021774
Enter decimal probability of complementary event,0.14309306,0.06482161,-0.020348728,0.039859787,-0.22410497,-0.21421972,0.18052962,0.22421625,-0.006042381,-0.016193721,-0.26916602,-0.11348809,-0.0175446,0.044836212,0.13534304,-0.15253028,0.19546811,0.015550712,-0.07286058,-0.39167425,-0.22911642,-0.11115215,-0.00016094279,-0.12726988,0.133582,-0.044750974,0.06273574,-0.009228702,0.028426265,0.091930375,0.2674397,0.061272576,0.21522318,-0.03581115,-0.15762651,-0.01662051,-0.12570408,-0.08682865,0.018122207,-0.108162895,-0.20327081,0.1563692,-0.03638205,0.057455722,-0.14425987,-0.119136065,0.057010923,0.23060688,-0.08502774,0.03225547
Enter decimal probability of disjoint events,-0.17933191,-0.010746926,0.031238768,0.16357636,0.24430798,0.08942123,-0.031369917,0.13667503,0.024051035,0.0422022,-0.0016419627,0.053833935,-0.09312826,0.018342067,0.23974192,-0.07623142,0.34429413,-0.03992966,-0.06835866,0.020577464,0.01116782,-0.10973014,-0.2373154,-0.2726309,0.00367759,0.10204591,-0.014162922,0.10122743,0.0018869699,-0.11974672,0.13754734,0.12638937,-0.10552944,0.003893669,-0.07275187,-0.09683661,-0.012108421,0.14158644,-0.069754615,-0.003270367,0.17714527,0.15862,-0.33436006,-0.33589825,0.059656136,-0.019544298,0.20019048,0.18210438,0.14154814,0.087547906
Enter decimal probability of event,-0.19279775,0.02705398,0.16490166,-0.030281417,0.008026558,0.073131636,0.1981096,-0.14737552,0.19950797,0.12178373,0.04147132,-0.023599384,-0.32287744,0.09790512,-0.15483297,-0.014067646,0.21035296,0.07922329,0.01277482,-0.032550313,-0.012610109,-0.13165978,0.21404302,0.055043954,0.01915212,0.10433061,-0.046344407,-0.032573175,-0.15898761,-0.079144806,-0.26770443,0.08074903,-0.07036194,0.14632936,0.2097688,-0.09920047,0.12813261,-0.18974271,-0.07887103,-0.081627786,0.16569728,-0.17326175,-0.001450198,-0.044068247,0.25755218,0.002508313,-0.36371654,0.026663672,-0.16146414,-0.008762873
Enter decimal probability of one,0.121606514,-0.03732602,-0.22054169,0.07440441,-0.035485923,0.039429963,0.06578702,0.2136434,-0.028073257,-0.0020464156,-0.059905175,-0.082539484,-0.0009139748,0.050072048,0.07772656,-0.05039881,0.4930122,-0.02379582,-0.20241687,-0.09577847,-0.10091524,0.019280767,0.046304047,-0.33615232,0.18659174,0.006487243,0.07178619,0.24508055,-0.07844777,-0.03223596,0.15813863,0.21844204,0.05138407,-0.17114268,0.0060446355,-0.095843926,-0.16332301,0.03890295,-0.012482827,-0.1865142,-0.037704337,0.30979833,-0.046805654,-0.080830306,-0.058768217,0.09056635,0.022883618,0.075445995,0.07690678,-0.14463235
Enter decimal probability of zero,0.004979408,0.03992966,-0.08857985,-0.0799612,-0.11924647,-0.055928502,0.024900587,0.25531012,0.009105779,-0.12221836,-0.17880058,-0.17211057,0.057169102,-0.100818515,0.18970907,-0.19606245,0.29034418,-0.049419135,-0.015275182,-0.15268834,-0.021490349,-0.19738105,-0.15506437,-0.032845818,-0.043423384,0.098541714,0.03304711,0.015209548,0.045420565,-0.012655004,0.33319783,0.10440607,0.026101073,-0.06470561,-0.20743778,-0.09959733,-0.12587872,0.19068034,-0.016185824,-0.009022479,-0.07578353,0.13255386,-0.33080426,-0.06695342,-0.198416,-0.071680635,0.19006737,0.25170785,0.09676707,0.1538494
Enter denominator of converted unit,0.05664137,0.2006943,0.08830781,-0.20430242,-0.1627781,0.13556021,-0.20789768,-0.085571274,0.0527873,0.18430711,0.23310322,0.14753282,-0.2532864,0.20621423,-0.06544568,-0.16214009,0.10660288,0.077692315,-0.28920835,0.09827513,0.0476092,-0.013075023,-0.14926521,-0.029108876,-0.06418985,-0.041353106,-0.23562907,0.020239804,-0.0010753631,0.066205285,0.13193238,-0.20160058,-0.1082342,-0.1066609,0.04305914,-0.23363383,0.05455093,-0.011593331,0.15295134,-0.10255354,-0.041371655,-0.25808647,0.01631474,-0.04162131,0.08408689,0.049113285,0.16235268,0.16678455,0.17342976,0.14277107
Enter denominator of form of 1,0.15879546,0.065977894,-0.052637927,-0.03548978,0.16840889,0.2648882,0.03445631,0.06044486,-0.0012122034,-0.010456772,0.015448954,0.0056092483,0.17673391,-0.18516058,0.037582945,-0.028536696,-0.14926425,0.011201656,0.022339322,0.10103143,-0.085090615,-0.06691674,0.14301684,0.049252532,-0.1069949,-0.51112604,0.0016957994,-0.2588837,0.025983151,0.20699123,0.012864629,0.13617699,-0.014474355,0.05206992,0.024866825,0.0014463149,0.2766242,0.050246723,0.10630103,-0.05624286,-0.06844386,-0.15995438,-0.15190816,-0.26193509,0.040174443,0.25244856,-0.047952082,0.15716052,0.06374158,0.09915667
Enter denominator of given fraction in proportion,-0.13426562,0.029269101,-0.11738896,0.037007693,0.06993947,0.041504372,0.06811989,-0.049024127,-0.1617203,0.009382746,0.06079334,-0.011801595,0.00640676,0.07276573,0.04129836,0.22681357,-0.04723113,0.46417868,-0.123035796,-0.21514115,-0.117094986,-0.034274682,-0.0053214035,0.22573802,0.03386064,-0.24618277,-0.1117333,0.04803939,-0.13470778,0.23374164,0.15395264,-0.10691574,0.27859166,-0.14601049,-0.14855129,0.11355827,-0.09990496,-0.027880458,0.050854523,-0.11721166,0.08982262,0.098900795,0.18757817,-0.10078501,0.060404923,0.15981542,0.26741353,-0.049003344,-0.07822325,0.030142805
Enter denominator of given rate in proportion,0.2256607,-0.098019004,0.15571044,0.043542687,-0.06813722,-0.2635537,0.048567295,0.020173537,-0.1371201,-0.056421928,-0.06969141,-0.0048008957,-0.21513164,0.06872407,0.01387859,0.20197913,-0.010568031,-0.04870095,-0.1781117,-0.19312747,-0.26120326,0.10491367,0.26736444,0.09439386,0.00028349902,-0.033035718,-0.019831592,0.12683783,0.056269504,0.051995505,-0.29624417,0.027145686,-0.022679409,0.030413426,0.027926238,-0.09782864,0.20531209,0.04482745,0.045725122,-0.21684924,0.21320103,-0.03859277,-0.032045737,0.00070917705,0.31835863,0.3127213,0.017375018,-0.04520179,0.07366594,0.12070934
Enter denominator of given unit rate in proportion,0.038382303,-0.084490344,-0.22524281,-0.011948306,-0.19225645,-0.14789031,0.04822057,0.051672887,-0.07178575,0.21259981,-0.0872725,-0.12216659,-0.1370141,-0.06712551,-0.006545444,0.21246822,-0.30229083,-0.0092618745,-0.0052169287,0.061559163,0.058171045,-0.19242094,-0.10098608,-0.1538727,0.066978976,-0.23647867,-0.38626382,0.16797172,0.08374495,-0.15825155,-0.10097978,0.07120291,-0.17554052,-0.050225165,0.044657018,-0.24179478,0.11293504,0.07590804,0.06682095,-0.16743834,0.068113655,0.039631728,0.023342738,-0.04313508,-0.03692742,0.22172071,0.06362403,-0.14807957,-0.22338262,0.027992662
Enter experimental probability for large number,0.08048164,-0.038826425,0.18517074,0.029726809,0.07161739,0.10500445,0.24638577,0.044714987,0.004957296,0.1241674,-0.14684358,0.082902215,0.052081704,-0.08032404,0.21981813,0.005138621,0.113653526,-0.020330213,0.004599533,-0.08916227,0.1331356,-0.18433674,-0.18829946,-0.12797114,-0.051684685,0.23537734,0.024791982,0.10469873,-0.19712983,-0.24236123,0.0070986743,0.042499255,-0.10241932,-0.06409351,0.20186831,-0.1544041,-0.14519095,-0.03479569,-0.11661271,-0.22181663,0.21879773,-0.1104246,-0.23083635,0.02206581,0.016371513,-0.14798003,0.28856105,0.12042535,-0.2107075,0.2004871
Enter experimental probability for medium number,0.08079266,-0.041090503,0.19352634,0.043549836,0.06194062,0.12798916,0.2549098,0.04247771,-0.0026513552,0.105342604,-0.12403224,0.10127277,0.05499175,-0.07793346,0.24365176,0.006157294,0.11100486,-0.040760525,0.010719546,-0.07468418,0.13575867,-0.168281,-0.1779964,-0.10968063,-0.062827066,0.24902196,0.027825188,0.10206776,-0.18524468,-0.23374777,0.0049928455,0.031947784,-0.10837766,-0.050409395,0.18873127,-0.15430608,-0.12606229,-0.039016478,-0.11379235,-0.21079181,0.23657785,-0.10846815,-0.23531869,0.021936635,0.023842989,-0.13675688,0.2872348,0.11463311,-0.23657759,0.19978012
Enter experimental probability for small number,0.08841044,-0.04312785,0.17941678,0.043359075,0.061559252,0.105281614,0.23844941,0.015970595,0.015231761,0.12283865,-0.13232516,0.088817075,0.020091008,-0.060658693,0.25155166,-0.012291327,0.18222536,-0.014571775,-0.0024291119,-0.114766784,0.122104615,-0.1769632,-0.16156408,-0.124361046,-0.026448319,0.21755196,0.016830992,0.13340004,-0.16252697,-0.22734329,0.02069013,0.022439973,-0.10343856,-0.038348492,0.21283054,-0.18216857,-0.14399554,-0.030379849,-0.102613404,-0.23309115,0.24420539,-0.044662055,-0.24513353,0.030972136,0.024447441,-0.122077785,0.2765709,0.14311594,-0.20797817,0.20229793
Enter first extreme in equation,-0.15050973,-0.2069722,-0.15966262,0.14856718,0.13457511,-0.3013458,-0.06521831,0.16756563,-0.06373268,-0.14849897,0.13421586,-0.053870834,-0.25270084,-0.06607702,-0.11879158,0.21956941,0.07362958,0.12058362,-0.07200573,0.08094284,-0.044514988,0.017740335,0.16971289,-0.05848609,-0.0036029324,-0.2186777,-0.29758054,-0.11642723,-0.21311468,0.049500685,-0.08396456,0.061244823,0.009009107,-0.04363333,-0.0059367786,0.06925545,-0.10158655,0.12958132,0.011473977,-0.26395392,-0.06742254,-0.24419083,-0.17082673,-0.21613504,0.0070824404,0.022858357,-0.042863376,-0.06770821,0.20466705,-0.024565017
Enter first mean in equation,-0.2423055,-0.08769534,-0.21485044,0.089725904,0.15018438,-0.28320837,-0.06822158,0.16777132,0.0017510948,-0.17348741,0.13886668,-0.092440195,-0.22820158,-0.13068154,-0.2060329,0.26362535,0.113102,0.15421548,-0.06581625,0.09302958,-0.02440271,0.024934268,0.16162403,-0.034737136,-0.08597072,-0.18126352,-0.24710387,-0.15370078,-0.2365186,0.045993537,-0.04430923,0.099795006,-0.004760025,0.015188786,-0.014524293,0.046535656,-0.10135152,0.13395768,-0.023767382,-0.24929163,-0.09074131,-0.21717103,-0.119631685,-0.16604313,-0.010613866,0.04804449,-0.07576037,-0.13196503,0.12393607,0.0008160812
Enter fractional probability of complementary event,-0.11623018,0.0464821,-0.09137683,0.009474484,-0.23944525,-0.13221645,0.23300438,-0.0025265946,0.028887894,0.11764296,-0.1828877,-0.12306572,-0.11529165,0.01806677,0.00031991588,-0.20816931,0.1054502,0.05118169,-0.16570763,-0.34418264,-0.27230832,-0.05005713,0.07690188,-0.057590056,0.23602672,0.11383676,-0.0597888,0.05793297,-0.10247849,-0.0859264,-0.14166361,0.208662,0.22824165,0.22666873,-0.022696402,-0.053536963,-0.08520756,-0.14005488,-0.075909846,-0.21545161,0.007245112,-0.09092582,0.06898916,0.008352572,-0.057107877,0.08210721,-0.23134016,0.17179392,-0.1779713,-0.012169495
Enter fractional probability of disjoint events,-0.17928761,0.031397905,0.07691675,0.17086007,0.16713072,0.17232513,-0.023279214,-0.029354872,0.004304493,0.044340555,0.106999554,-0.02197697,-0.0901236,0.07191478,0.038358506,-0.078016445,0.31192544,0.04808088,-0.12190316,0.10154083,0.11340651,-0.056099825,-0.13413997,-0.1898336,0.07716428,0.14030221,-0.11051675,0.15575442,-0.108489804,-0.20198733,-0.028530236,0.1465529,-0.18080673,0.042157788,0.013967125,-0.24095082,-0.09794971,0.07834147,-0.15745604,-0.05460912,0.32962787,0.067570455,-0.27378586,-0.38448086,0.1303483,0.01912132,0.03923944,0.11683447,0.0016951824,0.037251737
Enter fractional probability of event,0.17853373,-0.08124735,0.025113333,-0.048591442,-0.09102465,-0.03184732,0.06941579,0.035718843,-0.00653975,-0.06742003,-0.096496716,-0.13654251,-0.0680606,0.031108724,0.01414606,0.20054482,0.33932644,0.17973411,0.21581072,-0.20878375,0.028942468,-0.1294037,0.14659968,0.09952082,0.09445346,-0.089816034,0.0762708,-0.07692141,0.0137974825,-0.08700843,0.24185151,-0.32313526,-0.012007372,-0.162513,0.10242376,-0.09021984,0.085986495,-0.01250212,-0.102964945,0.10660192,-0.0226197,0.35036233,-0.12489487,0.3090932,0.09667284,-0.0013208668,0.1939116,0.10837461,0.09236756,0.047589302
Enter fractional probability of one,-0.06097983,0.15159458,-0.076513365,0.16633776,0.08874541,-0.07721963,0.24447097,0.21283466,0.0056136944,0.23100875,-0.18969925,0.19068603,-0.20132482,0.11391364,0.08992237,-0.013499859,0.19992027,-0.07317154,-0.24114528,-0.15408304,-0.21161556,-0.08118721,0.10544747,-0.30150175,0.09605253,0.096377864,0.14820363,0.2112981,-0.18516487,-0.023192298,0.039438758,0.27319315,-0.015328425,-0.045105014,-0.013132201,-0.031581987,-0.045539603,-0.11231417,-0.021914048,-0.09896835,-0.014475852,0.10713488,0.0075192014,-0.17294244,0.094146326,0.06012012,-0.12064955,0.14765853,-0.14703412,-0.12685901
Enter fractional probability of zero,-0.27124327,0.3281748,0.060515366,-0.10808932,-0.04548756,0.086226895,0.0845653,-0.025903152,0.13633238,0.027899692,-0.04253742,-0.08312832,-0.112963855,0.12149143,0.0024514582,-0.18305174,0.2011298,-0.06967123,-0.19598559,-0.12762488,-0.07710326,-0.18435942,-0.058123883,-0.20898987,-0.042532783,0.12887105,-0.08349034,-0.082693264,-0.050724223,-0.08364182,-0.017348835,0.27707323,0.023158643,0.21632044,-0.022182727,-0.2032644,0.0110594295,-0.037516113,-0.05411545,-0.09158868,0.15491389,-0.21551551,-0.061216556,-0.2709916,0.017147895,0.042989463,-0.20535219,0.057692293,-0.29430962,0.08487661
