skill,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Enter given hypotenuse out of context,-0.14362185,0.15853882,-0.056240957,0.03887899,0.11990906,-0.13431196,-0.008303786,0.09479027,-0.21479852,-0.11787972,-0.06992977,-0.14252028,0.15909182,-0.064550065,-0.107169494,0.11345007,0.06560227,0.21938846,0.017576018,0.050019845,0.2167862,-0.12466303,-0.014780736,-0.10695234,-0.07768207,-0.16898893,0.35451543,-0.08347648,0.05669605,-0.32501838,0.1327015,0.09485371,0.004286088,-0.08289835,-0.04179304,0.052130017,0.052263472,0.06703715,0.18299899,0.081454344,-0.03890925,-0.2624367,-0.15476868,0.17131887,-0.15388358,0.192147,0.15065087,-0.16693974,0.19894734,-0.06118053
Enter given intercept from context,-0.022622844,0.19122033,0.067522965,0.08059373,0.15172355,-0.039914664,-0.00398413,0.13203381,-0.12771934,0.15558447,0.07904852,-0.1678177,0.27040935,-0.01875558,0.08193672,-0.085411645,0.012207118,-0.021812338,-0.28096467,0.032922566,-0.22511643,-0.12694252,0.07799216,-0.23076351,-0.08172286,-0.102918305,0.06244191,-0.045376204,0.051208008,-0.03149649,0.11234986,-0.2814161,-0.106961116,0.2201449,-0.013771796,-0.2161728,0.026822317,-0.030900598,-0.16020735,-0.22854683,-0.13615663,-0.080875576,0.2202449,0.1195316,0.11199051,0.013444399,-0.25999162,0.078064166,0.22959487,-0.09250505
Enter given leg in context,-0.29132923,0.13613807,0.103574045,0.04444375,0.13028696,-0.07322969,-0.16324133,0.23323376,-0.26972654,-0.008538146,0.05841223,-0.06679006,0.17442024,0.097634815,0.11852616,0.09585729,-0.0019702995,0.17162004,-0.18032382,-0.026336338,0.14176725,-0.21397373,0.0819708,-0.14667194,-0.00010170447,-0.24137811,0.21936944,-0.19281267,-0.03774464,-0.3237986,0.13118787,-0.043282237,-0.021758704,-0.045203477,-0.056619305,-0.22376378,0.08050653,0.02724865,0.16692223,-0.046301026,0.112577684,-0.06461065,0.037715264,0.05740911,-0.10994897,-0.009942112,0.01582869,-0.091842584,0.25906742,-0.09132103
Enter given leg out of context,-0.2481828,0.1451785,0.079661965,0.06756673,0.20853548,-0.041198757,-0.114131,0.16347224,-0.24494475,-0.0061192126,0.02776284,-0.013869064,0.19444674,0.105262086,0.07198899,0.0933363,0.021219283,0.17942339,-0.040543772,-0.00537533,0.1738179,-0.2489423,-0.030398723,-0.26273137,-0.041399468,-0.21719863,0.29366514,-0.13397953,0.058475632,-0.33831453,0.18149333,-0.0799,-0.021148266,-0.07952391,-0.093820974,-0.19767295,0.090741545,0.04681732,0.10257321,-0.04694899,0.14415997,-0.18794829,-0.017263526,0.09025093,-0.0036584197,0.0741517,0.10601794,-0.041330174,0.15982118,-0.06795567
Enter given part in proportion,-0.06662055,-0.103149995,0.0094726095,-0.15882786,0.028430654,0.016314875,0.12956446,0.11993956,-0.21459986,0.107383944,0.03759069,-0.18081075,0.17602935,0.14946812,0.01529812,0.12844823,-0.08476791,0.2746755,0.2227277,-0.067995295,0.14996497,0.029725358,-0.04682373,0.024376867,0.053424034,0.042152163,0.26862335,-0.043343328,-0.04897364,-0.027038034,-0.11961567,-0.31434563,-0.016585762,0.095393546,-0.041034967,-0.013608269,-0.05263843,-0.016766103,0.120668896,0.06481008,-0.08112682,-0.23758523,0.16507916,-0.14644563,-0.09989088,0.18639742,-0.337483,-0.09494301,-0.088344306,-0.29571658
Enter given point,0.12905976,0.15492734,0.07858081,0.29509228,-0.06676443,0.007858132,-0.005457971,-0.08000539,-0.072119795,0.08798256,0.011792448,-0.09590712,0.13842784,-0.10207429,-0.012545454,-0.15768816,-0.06794951,-0.1544313,-0.017552339,0.12740664,-0.21567412,-0.19971694,0.013712674,-0.07941818,-0.12533338,-0.22411487,0.2861859,0.044193164,0.10480514,0.17475057,0.16066705,-0.03755617,0.060001086,0.038020458,0.05675848,0.03203559,0.011102212,0.04055206,-0.36473864,-0.26421434,-0.03810386,-0.015410878,-0.11160766,0.19424836,0.29845026,-0.085730776,0.10555019,0.12329363,-0.012370362,0.18196395
Enter given point from context,0.055463895,0.19286534,0.043400597,0.0953611,-0.0039028747,-0.13924325,-0.03874219,-0.04635052,0.09351305,-3.1426305e-05,-0.09370809,-0.08897052,0.0682603,-0.2381019,-0.039487693,-0.1024305,-0.12708443,-0.24366954,-0.2133015,0.048766892,-0.30469313,-0.10816487,0.0032090128,-0.07879566,-0.0042813634,-0.20105825,-0.08662626,-0.07283714,-0.021627977,0.26366335,0.084027335,-0.019300975,-0.007953972,-0.012145895,0.035823233,-0.06663712,0.019906413,-0.11996435,-0.30965585,-0.14326963,-0.12336036,0.10466544,0.1375545,0.16209303,0.32989466,-0.041701153,0.13992494,0.16623189,0.14834212,0.27153656
Enter given rate denominator,0.07189074,0.02850389,-0.12358701,0.007649898,-0.15817632,0.21418123,0.18002218,0.07658233,0.11720816,0.0688504,0.112708434,-0.15590918,0.063576646,0.097269095,-0.04022221,0.15693703,0.21525438,0.03215483,0.30083403,0.061653953,0.13138367,0.19336592,-0.016037991,0.12992868,-0.14044243,0.18559606,0.23814225,0.060199436,-0.05653853,0.1953515,-0.007222448,-0.12628816,0.114408284,-0.09929424,0.2769009,0.096956916,-0.017500747,0.09348533,0.24116048,0.12685783,0.12900545,-0.05623213,-0.15852521,-0.13340828,-0.10461094,0.27044886,0.00070935057,-0.046626072,-0.07350692,-0.20551892
Enter given rate numerator,-0.0017318282,0.09438407,0.10960229,-0.31231734,0.08425385,-0.23489621,0.09304887,-0.026427908,-0.025585204,-0.014816954,-0.25227875,0.29646632,0.16687612,-0.12661031,0.11599084,-0.13449392,0.016116865,-0.0013833193,-0.0029757663,0.004800463,-0.15939023,-0.056905475,-0.17628197,-0.17190745,-0.12984844,0.07885162,-0.026495302,0.23657663,0.10663793,-0.2558526,0.03065549,-0.047999617,-0.3104656,0.00611045,-0.21362324,0.14010186,0.09905415,0.13437293,-0.010924732,-0.014805288,-0.04885386,-0.13995683,0.10904905,0.25303063,-0.015801178,-0.10682394,-0.09479423,-0.035640836,0.001853996,-0.15157321
Enter given ratio denominator,0.11776412,0.06207677,-0.043539815,-0.104678206,0.039489746,-0.070926614,0.23429836,0.011035148,0.15645409,-0.20692013,-0.18075734,0.080563456,0.0077728312,-0.21311185,-0.062878676,-0.012616543,0.09379976,-0.10976466,-0.009530974,0.064245276,-0.2722708,0.0108860815,-0.14626586,-0.1840321,-0.14313708,0.13153638,-0.19497806,-0.032086525,0.16124037,0.104782745,-0.07490178,-0.025919396,-0.14778118,-0.040365726,-0.11081929,0.109961756,-0.014952225,-0.09724334,-0.20534551,0.03539652,-0.1243039,0.003784566,0.032959823,0.14764462,0.26791522,0.12795745,0.40039256,0.21074107,0.21191882,-0.004297982
Enter given ratio numerator,0.10075406,0.0006558265,-0.06598025,-0.07338134,-0.00012890251,-0.05188633,0.2313252,0.13021424,0.022539794,-0.08223618,0.059131797,-0.27954945,0.19688436,0.04283459,-0.06300354,-0.11332394,-0.00898704,0.0282636,-0.011553444,0.18105808,-0.09236628,-0.036155775,0.14764145,-0.2889749,-0.06996631,0.14760128,0.04502057,-0.06327903,0.14907956,-0.13568875,-0.08103843,-0.41040838,0.19249853,0.22096747,0.008562774,-0.11052363,0.060709517,0.08579966,-0.041719124,-0.08275526,-0.030665342,-0.08030027,-0.030961461,-0.009334771,0.040922668,0.31480774,-0.28024328,-0.08621882,0.02315425,-0.22318138
Enter given slope,-0.26129162,0.078475066,0.095577426,0.08972479,0.11752297,0.080181755,-0.09185674,0.038503572,0.046438288,0.2906712,0.023573233,-0.00823389,0.03136472,0.21390632,0.25545594,0.09373081,-0.1392613,0.060528424,0.06701391,-0.029874908,0.19387916,-0.087130755,-0.049599178,-0.2049944,0.19407871,-0.19440153,0.18433046,0.033947945,-0.08169592,-0.12059072,0.10793807,-0.32478163,0.08010093,-0.05460301,-0.029918807,-0.13793924,0.12933253,-0.03027694,0.20509969,0.14285472,0.30443788,-0.19182427,0.1528681,0.045375146,0.079829425,-0.00884215,-0.05370645,-0.026891647,-0.056744438,-0.15969989
Enter given slope from context,-0.11594348,0.09569863,-0.017537523,0.31815255,-0.03885947,0.18479191,-0.10878704,0.083775714,-0.115736775,0.2032713,0.2082657,-0.18165535,0.04769014,0.08859234,0.027246462,-0.0048187324,-0.13693662,0.1323865,-0.20032999,0.008239769,0.13289809,-0.15183094,0.23672374,-0.12941796,0.01341852,-0.29817158,0.17981692,-0.2261363,0.06160438,0.039024454,0.17179894,-0.25954878,0.2563542,0.034587763,0.10964633,-0.2601824,0.11908714,-0.06317611,-0.0042968895,-0.10598788,0.09399564,0.04530028,0.018036535,0.031783693,0.09069179,0.06673363,0.03361826,0.052204955,0.09756791,-0.017747818
Enter given slope-intercept form,0.035913236,0.1749476,-0.039295185,-0.0617239,-0.21388522,-0.18155792,0.011962159,0.06967683,-0.05055382,0.12437549,-0.04084839,-0.19997342,0.15905719,-0.09308929,-0.01827808,-0.18167455,-0.19881019,-0.0729216,0.06236405,0.049192686,-0.21254078,0.015306823,0.05388761,-0.05479524,0.080445975,-0.34594685,0.008396313,-0.120398246,-0.16021681,0.2306294,0.05962817,-0.23798239,0.0115973875,0.090208486,-0.052849744,-0.016034378,0.16328153,-0.11225291,-0.096624866,-0.093754046,-0.11747098,0.025966298,0.30031505,-0.05139632,0.22166508,0.030152937,0.22432229,0.1672006,0.23213688,0.10768981
Enter given total in proportion,-0.006255576,-0.103706524,0.08420667,-0.2754727,0.026344435,-0.071417406,0.108073294,0.11332005,-0.02933552,0.0045114453,-0.069587566,-0.16354106,0.19831845,0.07484093,0.039871287,0.23526932,0.1136205,0.11838561,0.1719247,-0.11324228,-0.019442651,0.14570536,-0.3122531,0.30278784,-0.08108865,0.14263731,0.11942651,0.052032795,-0.17657983,0.16643524,-0.1772349,-0.23746742,-0.2545989,-0.061735462,0.072626546,0.067168966,-0.11120528,0.01791367,0.00051147956,0.057716038,-0.11546605,-0.027351238,0.14708242,-0.08272021,-0.11618901,0.041975766,-0.27778235,0.057588477,-0.13943267,-0.13683559
"Enter given, implied amount",-0.075619824,0.14491142,0.11602647,-0.10510485,-0.058070432,-0.0060057766,-0.15299103,-0.004836143,-0.13368453,0.23544157,-0.025919974,0.22576381,0.27460003,0.024656273,0.07428489,-0.093918785,0.0941562,0.1392243,-0.08506385,-0.08695254,-0.059804462,-0.08264035,-0.08021754,-0.16603732,-0.20247076,-0.2667314,0.13440391,0.13806187,0.089342125,-0.12249241,0.07431862,-0.23709737,-0.06899427,-0.08302679,-0.044121735,0.00857531,0.15067972,0.1521583,-0.11651236,-0.27464128,0.15944064,0.03200493,0.14907144,0.1834373,0.066818856,-0.22598971,-0.09511048,0.194567,-0.040424973,0.22420876
"Enter given, reading numerals",-0.093626514,0.21641885,0.09521478,0.08664102,-0.05832957,-0.0027493038,-0.08902501,0.0090027265,-0.051596105,0.06552078,-0.026631996,-0.011955279,0.16992535,-0.041292343,0.03597659,-0.09149523,-0.057984903,-0.034470823,-0.15375337,0.10992406,-0.22562853,-0.23123443,-0.00885038,-0.10988442,-0.14569475,-0.2707598,0.16332895,-0.036323544,0.1015968,0.14499837,0.12000892,-0.20246695,0.1132599,-0.09159876,0.02397549,-0.1836435,0.14215909,0.057208873,-0.27041033,-0.34788072,0.043385144,0.15921071,0.11093891,0.20341174,0.22932914,-0.052900143,0.07064165,0.20809096,-0.038104016,0.20756887
"Enter given, reading words",-0.112802826,0.16217521,0.05049103,-0.008495508,-0.16687483,-0.060585767,-0.06950285,0.03918556,-0.09524681,0.029687881,0.008713218,0.01505711,0.24675213,-0.10766774,-0.07720355,-0.09660228,0.014999781,0.11037143,-0.25904334,0.064078845,-0.1286887,-0.1969613,0.08192991,0.05952545,-0.24203207,-0.21267895,0.038641702,-0.12803948,0.071964495,0.07117056,0.090321355,-0.16685534,0.1254026,-0.0936434,0.08544745,-0.21048889,0.10840264,0.10548893,-0.20475593,-0.3742672,-0.059480745,0.2863201,0.10961802,0.15087657,0.037592098,-0.03925909,-0.09597739,0.21180546,0.035724472,0.21375391
Enter heading in table,-0.010629419,-0.014259075,-0.15385282,-0.115598634,-0.028671687,0.07119093,0.054056324,0.13225354,0.17433797,-0.3227983,0.00015246011,0.026862707,-0.041378684,-0.11812065,-0.029230256,0.19180879,0.29485956,-0.20798637,-0.21950862,-0.117080145,-0.09291094,0.13296504,-0.08363911,0.030545712,-0.11311132,0.25201342,-0.32372388,-0.1901415,0.026079837,0.19054689,-0.0625106,0.11880804,-0.06813306,-0.048056222,0.18050578,-0.15247993,-0.039560996,-0.08377283,-0.10355982,0.07795858,0.044797022,0.21909101,-0.13351822,-0.013193951,-0.005696796,0.14284922,0.16022652,0.049728718,0.13722287,0.15978421
Enter hypotenuse label,-0.295069,0.17742042,0.063345104,0.16365886,0.11248884,-0.042970415,-0.1286956,0.119278595,-0.20087807,0.028119512,0.0037469706,-0.04313992,0.0871827,0.082023576,0.11327858,0.0009086742,-0.06909787,0.116079435,-0.07605475,0.082544334,0.16310522,-0.26236987,0.021719659,-0.26459104,0.070515886,-0.3027885,0.2830526,-0.15871888,0.024065865,-0.2720887,0.21111797,-0.075278886,0.08659553,-0.040738516,-0.073848434,-0.19732031,0.13618235,0.06345825,0.08248914,-0.07432447,0.15917039,-0.14289325,-0.024057526,0.12229067,0.049800355,0.0331711,0.15314971,-0.082878545,0.15596893,-0.060352854
Enter leg label,-0.27977112,0.11228505,0.10731519,0.098329596,0.03809091,-0.07172944,-0.13849035,0.1662865,-0.23386979,0.07309347,-0.007250664,-0.047873996,0.16958608,0.11072363,0.09173036,-0.006378876,-0.057404287,0.21000393,9.6856325e-05,0.074772604,0.2072938,-0.24164182,0.02864139,-0.13771537,0.0055407565,-0.3070314,0.3631785,-0.11769136,0.004836668,-0.26327685,0.17205834,-0.15170905,0.10466729,-0.10087858,-0.040019855,-0.13263041,0.17706925,0.121424355,0.11375975,-0.06122005,0.16963871,-0.09256774,-0.018672641,0.09241625,-0.034667723,0.037102424,0.06887484,-0.06986747,0.10154031,-0.12103447
Enter mean,-0.064068146,0.24542029,-0.042992502,0.17173252,-0.0102781225,0.028439926,0.10335149,0.0033813291,0.15374526,-0.18065946,0.0678119,-0.03188047,0.030443814,-0.08467496,0.11605032,0.15326446,0.15669721,-0.3751618,-0.20957102,0.04703943,-0.33434516,-0.17078775,0.0044170395,-0.07375841,-0.13509345,0.15271392,-0.041295752,-0.094504,0.06476565,0.1516729,0.07419801,0.12420759,0.036580518,-0.009568814,0.079964936,-0.20167388,-0.032043345,-0.06697195,-0.1993777,-0.21854366,-0.05135985,0.16418609,-0.12761119,0.184453,0.19062041,-0.0011258981,0.17897815,0.0871974,0.11534094,0.12993115
Enter median - even entries,-0.019109644,0.2333689,-0.071454234,0.11559358,-0.006579429,-0.03261951,0.13849683,0.015402573,0.17263484,-0.2540821,0.03835407,-0.04994115,0.004410148,-0.12908491,0.08605709,0.14002547,0.14889623,-0.38887942,-0.20872062,0.061369248,-0.3344809,-0.11727593,0.006366153,-0.08789168,-0.106850795,0.18380187,-0.08832215,-0.112638175,0.024990914,0.1366616,0.02291857,0.195593,-0.0029254989,-0.004992839,0.04711457,-0.1511786,-0.0692373,-0.09296519,-0.15718728,-0.16763015,-0.10498263,0.1484114,-0.12724516,0.14315009,0.18376836,0.028012367,0.18140309,0.037474737,0.1933387,0.13760112
Enter median - odd entries,-0.14610584,0.30398306,-0.014060041,0.15719622,0.04823778,0.0784762,0.042459365,0.04486436,0.15915896,-0.14781028,0.046572033,0.0012306937,-0.015346055,-0.054316554,0.19658093,0.19869821,0.18134458,-0.308708,-0.23216048,0.006197741,-0.29022828,-0.18832256,-0.04798783,-0.15355624,-0.13887678,0.10116456,-0.069464915,-0.065804884,0.072162,0.15196882,0.076208085,0.06861308,0.04015373,-0.082832426,0.011938316,-0.23164564,-0.0043305117,-0.07905465,-0.15805835,-0.14840324,0.030780766,0.088604316,-0.061418157,0.21796227,0.20734213,0.010446635,0.20514828,0.093765676,0.16600595,0.12655419
Enter new mean,-0.17406775,0.09073121,-0.18010606,0.084912606,0.096878715,-0.16810355,0.20326622,0.016323492,0.22855547,-0.23359592,-0.03174581,-0.16435003,0.07259535,-0.026499342,0.16940583,0.34928173,0.19535136,-0.29715362,-0.081141636,-0.02826259,-0.21283272,-0.09965418,-0.094983645,-0.0502653,0.021283198,0.078185156,-0.032041423,-0.18092363,-0.07733164,-0.065291315,-0.0143357795,0.2641707,-0.09849525,0.02376001,-0.017072765,-0.08156662,-0.015753591,-0.103106566,-0.17402521,-0.1549922,-0.13725027,0.0069736615,-0.092744075,0.19293164,0.08341428,-0.0043467483,0.13241069,-0.029281856,0.050662752,0.23425692
Enter new median,-0.17875013,0.06188155,-0.2113547,0.10641933,0.0920221,-0.17708983,0.20545642,0.0006473675,0.21308649,-0.24624327,-0.036041904,-0.18409564,0.066109985,-0.028384292,0.1300145,0.3633579,0.15978003,-0.28283793,-0.07045786,-0.039081495,-0.15394117,-0.09936569,-0.041272096,-0.042320408,0.058391806,0.06293608,-0.0066680214,-0.20515151,-0.07889402,-0.12308153,-0.008740367,0.29822958,-0.05488315,0.031895105,-0.0038529881,-0.0604112,-0.0016428122,-0.11597828,-0.14259274,-0.12706853,-0.15040836,0.004301987,-0.11587554,0.19294937,0.05569839,0.016382046,0.14348285,-0.076131895,0.03747503,0.24450113
Enter number in denominator of unit conversion,0.012795789,-0.08841775,-0.23133396,0.11443699,-0.104624145,0.07187114,0.1337958,-0.04584338,0.055167213,-0.08485486,0.1023275,-0.32929137,-0.13526209,-0.05479622,-0.27518508,0.094490364,0.055601504,0.073234364,-0.026043275,0.06696144,0.14160016,0.18204165,0.09056365,0.17083372,0.07843169,0.08336342,-0.07918705,-0.25823095,-0.14174798,0.11131725,0.011705862,0.14802656,0.07785209,0.20724617,0.21115687,-0.063237965,-0.2098396,-0.11533748,0.1010124,0.110175826,-0.18371023,-0.048873924,-0.13279124,-0.25695562,-0.1561683,0.2735297,-0.06951159,-0.03859673,0.08067623,0.017332138
Enter number in numerator of unit conversion,0.03448497,-0.052437287,-0.23227601,0.14325696,-0.11302666,0.029242938,0.11267865,-0.0151557,0.039501965,-0.12525144,0.10670915,-0.36389187,-0.13178137,-0.122663625,-0.32404816,0.039524257,0.012817401,0.07261031,-0.049238127,0.09311414,0.09091522,0.12926598,0.12820342,0.09353108,0.046331204,0.05358624,-0.09045754,-0.27204582,-0.13090914,0.077713884,0.015028173,0.14607294,0.13118199,0.23599459,0.17841856,-0.047385436,-0.19608034,-0.113095276,0.055562235,0.05448029,-0.1987015,-0.07519349,-0.15366377,-0.23220643,-0.07970751,0.28512666,-0.050079755,-0.023984479,0.11827028,0.06849186
Enter number of desired outcomes from picture,0.12577337,0.105643034,-0.15287897,0.14661703,-0.083950624,-0.06293264,0.051535293,0.16201265,-0.12054339,-0.21612789,0.18230742,-0.32928362,0.18912499,-0.10006796,-0.14347212,-0.028988171,-0.018338919,-0.11085281,-0.19465156,-0.035839792,-0.18616602,-0.10076702,0.1899289,-0.13846596,-0.1212908,-0.0632289,-0.032434277,-0.17844872,0.09037209,-0.053011023,0.03801249,0.031249583,0.11043695,0.24283016,-0.11351092,-0.13416971,-0.03171884,-0.10304399,-0.23029713,-0.19609153,-0.2473617,-0.008007914,-0.07023866,-0.0037226577,0.092101,0.07656929,0.017676352,0.048324935,0.19558214,0.2732415
Enter number of desired outcomes from verbal description,-0.073675364,0.08201739,0.06075979,-0.07030756,0.0027498412,-0.13400587,-0.13356933,0.07098256,0.12140591,-0.24028549,-0.2680142,0.031549674,-0.18956324,-0.1173912,0.018640906,-0.078568034,-0.08351297,-0.07196529,0.1493733,0.13350233,0.075427376,0.011175638,-0.18894678,-0.1580431,0.042790666,-0.13802099,0.030959534,0.110254586,0.04242828,0.033543337,0.09074159,0.022248672,0.12404289,-0.23165625,0.010431554,0.0999327,0.18709935,0.10769344,0.08841547,0.18258187,0.30950937,-0.07810984,-0.23908557,0.16631718,0.16996022,0.09786049,0.3833442,-0.1569529,-0.09297648,0.008740734
Enter number of entries,-0.16097558,0.20323779,-0.044898212,0.13238792,0.026582154,-0.11781826,0.107984684,0.012734324,0.19664748,-0.18432644,-0.011683333,-0.13275161,0.0141996415,-0.05399004,0.1830599,0.23066899,0.13956471,-0.36320463,-0.12942995,0.057072222,-0.33193147,-0.18673651,-0.07587908,-0.0061321226,-0.031416412,0.033451375,-0.02825192,-0.09511711,-0.06433653,0.15951896,0.058367707,0.18538904,-0.0347642,-0.033808105,0.056701932,-0.18215893,-0.00016805806,-0.08709502,-0.21127816,-0.22245295,-0.09251367,0.11397201,-0.06858721,0.20191331,0.16544524,-0.02297058,0.17944913,0.06193268,0.08506517,0.16239248
Enter number of outcomes for event 1 in table,-0.019378148,0.11185785,0.033168986,0.09153644,-0.15644993,0.018567929,0.16968861,-0.06661634,0.0074531217,-0.046951443,-0.18007086,0.08375685,-0.101501115,-0.14213744,-0.019382803,0.047763508,-0.14876464,0.116651766,-0.12624711,0.2523016,-0.05027583,-0.10854892,-0.11216534,-0.25661376,-0.037682086,-0.123358846,0.2865601,-0.24843855,0.059697807,0.008912058,-0.16558371,-0.23137674,0.16277935,-0.15253782,-0.025628507,0.18121737,-0.0025168518,0.017762214,-0.046331383,-0.18876389,0.01644962,0.015765596,-0.19238207,0.13927026,0.3367434,0.050852127,0.26800162,0.061641056,0.14209428,-0.0385246
Enter number of outcomes for event 1 in tool,-0.063947536,0.13180745,-0.0026888053,0.13847065,-0.19596191,0.023171604,0.21067749,-0.042299207,0.02116263,-0.079864085,-0.10827742,0.024236405,-0.13452111,-0.102659576,0.040913563,0.13381319,-0.16228655,0.036993906,-0.18225424,0.2444116,-0.07737389,-0.10107668,-0.05415249,-0.22085798,0.014224668,-0.08740734,0.2858134,-0.3379318,-0.0019296962,0.030032152,-0.14717674,-0.1459249,0.15297177,-0.10163948,-0.0018846306,0.12648676,-0.044233743,-0.04540841,0.0106002055,-0.2553623,-0.03351629,0.072162196,-0.2059606,0.09525237,0.31201372,0.034250222,0.25947332,0.022814495,0.15837765,-0.048727743
Enter number of outcomes for event 2 in table,-0.03860406,0.09959008,0.021184748,0.10192038,-0.19631013,0.0565993,0.17922875,-0.012056091,0.0025614633,-0.048652746,-0.13762641,0.013671529,-0.13259315,-0.11817889,0.014965574,0.08194588,-0.15819275,0.14425331,-0.14897329,0.24713394,-0.029559067,-0.08315946,-0.07237158,-0.25011036,-0.025451051,-0.10114707,0.30890727,-0.29430148,0.02675484,0.03860231,-0.19888058,-0.2480529,0.1906974,-0.14033936,-0.021716634,0.17323808,-0.030795284,-0.020591168,0.02064527,-0.17106433,0.021853408,0.00764746,-0.19344813,0.08099721,0.30910105,0.08043811,0.21545409,0.03253857,0.16077365,-0.07350503
Enter number of outcomes for event 2 in tool,-0.036095273,0.11336035,-0.01989798,0.11606808,-0.21191768,0.053298954,0.15828902,-0.07804432,0.0683734,-0.06510633,-0.20287259,0.08241617,-0.16863197,-0.164185,-0.0018601496,0.077024676,-0.14786169,0.08855747,-0.13603239,0.2210133,0.018968916,-0.06846488,-0.102027684,-0.21707992,-0.004032836,-0.13684723,0.25731513,-0.253109,0.041461695,0.053059377,-0.15290833,-0.1573085,0.19926293,-0.20059349,-0.0052647972,0.20711653,0.005222243,-0.0012372417,-0.0037764516,-0.10903193,0.042051338,0.016351024,-0.22762613,0.1386246,0.30781904,0.06401626,0.30266732,0.017915478,0.11896643,0.027820842
Enter number of total outcomes from picture,0.08227407,0.11421902,-0.14189357,0.31055507,-0.14693016,0.10081011,0.05337962,0.021467373,-0.0733223,-0.1378194,0.09594916,-0.2789864,0.10360163,-0.16759972,-0.1521951,0.014910556,0.030903671,-0.017301867,-0.20776072,0.047103472,-0.11130199,-0.14933662,0.17269923,0.02067555,-0.19207269,-0.10607403,0.116333455,-0.17525925,0.1533927,0.108815715,0.015477434,0.07720396,0.23751107,0.050420534,0.012957845,-0.040651217,-0.06326061,-0.033338785,-0.28787532,-0.20817684,-0.2123122,0.055683743,-0.15052389,0.12823915,0.08685514,0.06495727,0.066887975,0.086576656,0.07544343,0.317147
Enter number of total outcomes from verbal description,0.10745713,0.21247244,-0.061778396,0.17141853,0.05715941,-0.050558507,0.2092476,-0.10389886,0.0641558,-0.08588507,-0.15783447,-0.15493707,0.0051928917,-0.14684738,0.049801327,0.0023814873,-0.2404835,-0.18613882,0.12425652,0.12186035,-0.20818046,-0.14355665,0.0065597645,-0.16196351,0.048210844,-0.05925178,0.16929919,0.16245142,0.14604712,0.07254268,-0.012773049,0.09162501,0.060864475,0.013751841,-0.26423407,0.19148535,-0.0390249,-0.071553655,-0.15902254,-0.043947347,-0.24119826,-0.24885161,0.083542466,0.26345128,0.27535772,0.04442647,0.14265078,-0.064690255,-0.0849568,0.07686615
Enter number of total outcomes in table,-0.02122538,0.09943351,0.017553242,0.0878608,-0.18596955,0.045846395,0.2403497,-0.071154155,0.013654914,-0.03697672,-0.14963697,0.066119544,-0.12917686,-0.11602721,-5.444639e-05,0.10526187,-0.15731777,0.13525163,-0.13741666,0.24462178,-0.037564836,-0.08555126,-0.06117449,-0.26069936,-0.021404095,-0.06870494,0.2966613,-0.26545405,0.054861274,-0.01793932,-0.20688307,-0.23029852,0.1619506,-0.11280668,-0.027655166,0.21100162,-0.048945952,-0.012727532,0.023516186,-0.1725648,0.0020531581,-0.0020359806,-0.20082957,0.1182054,0.3025142,0.060739633,0.21318622,0.024293663,0.15439011,-0.10500689
Enter numerator of converted unit,-0.007795353,-0.03712309,-0.22065015,0.1590066,-0.16246203,-0.055638354,0.1853107,-0.085820474,0.16045193,-0.044548925,-0.0014836425,-0.35075605,-0.17405713,-0.16824749,-0.19210438,-0.008380136,-0.118476115,-0.047238924,0.011102175,0.15806733,0.040697012,0.079348974,0.18194987,0.15029296,0.16061378,0.060532384,-0.024981515,-0.15990515,-0.1729838,0.05587115,-0.007927357,0.22394966,0.1645993,0.17340662,0.10788567,0.030815985,-0.1495553,-0.12980293,0.14498173,0.13533953,-0.27046835,-0.12627283,-0.11471863,-0.18538117,-0.08025542,0.19674663,-0.08912367,-0.13592654,0.077132486,-0.025924897
Enter numerator of form of 1,-0.23076811,0.03447693,0.15574229,0.013580822,0.08620227,0.14457187,-0.098893784,-0.02285636,0.054407258,0.35975617,0.052414715,0.061997592,0.020109016,0.22265702,0.25736004,0.16191183,0.021315169,0.08353824,-0.036423624,-0.11762226,0.1664265,-0.036084022,0.04889547,-0.016825285,0.09185976,-0.11273805,0.1167924,0.15919013,0.01470818,-0.024329124,0.039334185,-0.26429054,0.02155024,-0.109510675,0.11524875,-0.13033117,0.067010164,0.007768913,0.20044017,0.21277963,0.3656035,-0.049755566,0.12687905,0.1169194,-0.08316639,-0.13284372,-0.2052596,-0.046732966,-0.07784437,-0.20223026
Enter numerator of given fraction in proportion,-0.11458005,0.06352066,-0.10147819,0.020532493,-0.11211288,0.05651681,0.080395155,-0.14550795,0.24584079,0.043604925,-0.109313235,0.06314244,-0.18317075,0.14399804,0.20180196,0.27066064,-0.21431577,-0.29114252,0.15376301,-0.060424313,0.08680839,0.08966605,-0.015733486,0.022519678,0.33131653,-0.0522271,0.050800133,0.16972104,-0.0017378107,-0.020693373,0.0009109045,0.099842176,0.18010621,-0.027240215,-0.040830456,0.14150374,0.023086553,-0.07662852,0.22339968,0.1453053,0.13598588,-0.16741642,-0.073459566,0.062292945,-0.0059103193,-0.0765095,0.09001007,-0.20408331,-0.3310123,0.016320372
